,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
338,0.9921875,-0.0,,,,True,True,
339,0.9921875,-0.0,,,,True,True,
340,0.9921875,-0.0,0.4960529436667003,-0.24900104998239175,0.9511887249765855,True,True,
341,0.9921875,-0.0,,,,True,True,
342,0.9921875,-0.0,0.4503669566419512,-0.6333758220686061,1.0,False,True,
343,0.9921875,-0.0,,,,False,True,
344,0.9921875,-0.0,,,,False,True,
345,0.9921875,-0.0,0.34458288396769793,-1.0,1.0,False,True,
346,0.9921875,-0.0,,,,False,True,
347,0.9921875,-0.0,-0.05535013308650473,-1.0,0.8428328086274695,False,True,
348,0.0,-0.0,,,,False,False,
349,0.0,-0.0,0.3318879479498509,1.0,-0.16080116560996194,False,False,
350,0.0,-0.0,,,,False,False,
351,0.0,-0.0,,,,False,False,
352,0.0,-0.0,1.0,1.0,-0.2456535676417839,False,False,
353,-1.0,-0.0,,,,False,False,
354,-1.0,-0.0,1.0,1.0,-0.14201503980819968,False,False,
355,-1.0,-0.0,,,,False,False,
356,-1.0,-0.0,1.0,1.0,-0.16622056950689007,False,False,
357,-1.0,-0.0,1.0,1.0,-0.34543129885543655,False,False,
358,-1.0,-0.0,,,,True,False,
359,-1.0,-0.0,1.0,1.0,-0.7184432614649633,True,False,
360,-1.0,-0.9921875,,,,True,False,
361,-1.0,-0.9921875,,,,True,False,
362,-1.0,-0.9921875,1.0,0.41275231824195147,0.033329318541450145,True,False,
363,0.0,-0.9921875,,,,True,False,True
364,0.0,-0.9921875,1.0,-1.0,-0.4155706619154084,True,False,True
365,0.9921875,-0.9921875,,,,True,False,True
366,0.9921875,-0.9921875,1.0,-1.0,-0.5377096494318406,True,False,True
367,0.9921875,-0.9921875,,,,True,False,True
368,0.9921875,-0.9921875,,,,True,False,True
369,0.9921875,-0.9921875,1.0,-1.0,-0.25756294015177644,True,False,True
370,0.9921875,-0.9921875,,,,True,False,True
371,0.9921875,-0.9921875,1.0,-1.0,-0.031166902786617528,True,False,True
372,0.9921875,-0.9921875,,,,True,False,True
373,0.9921875,-0.9921875,,,,True,False,True
374,0.9921875,-0.9921875,0.3697748664050289,-0.8686737098523795,0.2814372792566451,True,True,True
375,0.9921875,-0.9921875,,,,True,True,True
376,0.9921875,-0.9921875,0.042950380836460564,-0.45112163902778846,0.4173245846637306,True,True,True
377,0.9921875,-0.9921875,,,,False,True,True
